Antecedent,Consequent,Support,Confidence,Lift,Rule_Type
"{margarine, pip fruit}",{whole milk},0.0006,0.3636,1.8689,Normal
"{sausage, waffles}",{whole milk},0.0006,0.3636,1.8689,Normal
"{other vegetables, soda, whole milk}",{pastry},0.0007,0.3571,6.7285,Normal
"{butter milk, yogurt}",{canned beer},0.0007,0.3571,5.6661,Normal
"{onions, yogurt}",{tropical fruit},0.0007,0.3571,3.8508,Normal
"{processed cheese, whole milk}",{rolls/buns},0.0007,0.3571,2.9904,Normal
"{citrus fruit, curd}",{other vegetables},0.0007,0.3571,2.5112,Normal
"{soft cheese, yogurt}",{other vegetables},0.0007,0.3571,2.5112,Normal
"{bottled beer, chicken}",{whole milk},0.0007,0.3571,1.8355,Normal
"{bottled beer, shopping bags}",{whole milk},0.0007,0.3571,1.8355,Normal
"{domestic eggs, pork}",{whole milk},0.0007,0.3571,1.8355,Normal
"{pip fruit, whipped/sour cream}",{whole milk},0.0009,0.3529,1.8139,Normal
"{citrus fruit, pork}",{other vegetables},0.001,0.35,2.461,Normal
"{citrus fruit, cream cheese }",{specialty chocolate},0.0006,0.3333,20.4513,Normal
"{butter, chocolate}",{napkins},0.0004,0.3333,18.1969,Normal
"{root vegetables, whole milk, yogurt}",{onions},0.0004,0.3333,13.2816,Normal
"{other vegetables, root vegetables, whole milk}",{domestic eggs},0.0004,0.3333,9.834,Normal
"{rolls/buns, sausage, yogurt}",{curd},0.0004,0.3333,8.6231,Normal
"{citrus fruit, rolls/buns, whole milk}",{whipped/sour cream},0.0004,0.3333,7.9144,Normal
"{other vegetables, sausage, tropical fruit}",{whipped/sour cream},0.0004,0.3333,7.9144,Normal
"{tropical fruit, white wine}",{bottled beer},0.0004,0.3333,6.4017,Normal
"{frankfurter, misc. beverages}",{pastry},0.0004,0.3333,6.2799,Normal
"{ham, root vegetables}",{pastry},0.0004,0.3333,6.2799,Normal
"{beef, fruit/vegetable juice}",{pork},0.0004,0.3333,5.5956,Normal
"{frozen dessert, whole milk}",{canned beer},0.0004,0.3333,5.2883,Normal
"{oil, pork}",{canned beer},0.0006,0.3333,5.2883,Normal
"{dishes, rolls/buns}",{pip fruit},0.0004,0.3333,5.2167,Normal
"{bottled beer, margarine}",{frankfurter},0.0004,0.3333,4.7454,Normal
"{curd, waffles}",{frankfurter},0.0004,0.3333,4.7454,Normal
"{napkins, soda}",{frankfurter},0.0004,0.3333,4.7454,Normal
"{specialty chocolate, whole milk}",{citrus fruit},0.0006,0.3333,4.4103,Normal
"{domestic eggs, other vegetables, whole milk}",{root vegetables},0.0004,0.3333,4.083,Normal
"{hamburger meat, whipped/sour cream}",{tropical fruit},0.0004,0.3333,3.5941,Normal
"{onions, whipped/sour cream}",{tropical fruit},0.0004,0.3333,3.5941,Normal
{nut snack},{yogurt},0.0004,0.3333,3.5068,Normal
"{butter milk, sausage}",{yogurt},0.0006,0.3333,3.5068,Normal
"{detergent, sausage}",{yogurt},0.0004,0.3333,3.5068,Normal
"{domestic eggs, newspapers}",{yogurt},0.0004,0.3333,3.5068,Normal
"{onions, tropical fruit}",{yogurt},0.0007,0.3333,3.5068,Normal
"{pip fruit, salty snack}",{yogurt},0.0004,0.3333,3.5068,Normal
"{pot plants, whole milk}",{yogurt},0.0004,0.3333,3.5068,Normal
{nut snack},{soda},0.0004,0.3333,3.3204,Normal
"{bottled water, margarine}",{soda},0.0004,0.3333,3.3204,Normal
"{butter, shopping bags}",{soda},0.0007,0.3333,3.3204,Normal
"{canned beer, salty snack}",{soda},0.0004,0.3333,3.3204,Normal
"{citrus fruit, oil}",{soda},0.0004,0.3333,3.3204,Normal
"{dessert, shopping bags}",{soda},0.0006,0.3333,3.3204,Normal
"{turkey, whole milk}",{soda},0.0004,0.3333,3.3204,Normal
"{beverages, canned beer}",{sausage},0.0004,0.3333,3.2142,Normal
"{brown bread, root vegetables}",{sausage},0.0006,0.3333,3.2142,Normal
"{margarine, whipped/sour cream}",{sausage},0.0004,0.3333,3.2142,Normal
"{margarine, yogurt}",{sausage},0.0009,0.3333,3.2142,Normal
"{curd, rolls/buns, whole milk}",{sausage},0.0004,0.3333,3.2142,Normal
"{other vegetables, rolls/buns, soda}",{sausage},0.0006,0.3333,3.2142,Normal
"{shopping bags, soda, whole milk}",{sausage},0.0004,0.3333,3.2142,Normal
"{UHT-milk, root vegetables}",{rolls/buns},0.0006,0.3333,2.7911,Normal
"{brown bread, chocolate}",{rolls/buns},0.0004,0.3333,2.7911,Normal
"{curd, dessert}",{rolls/buns},0.0006,0.3333,2.7911,Normal
"{dessert, shopping bags}",{rolls/buns},0.0006,0.3333,2.7911,Normal
"{fruit/vegetable juice, yogurt}",{rolls/buns},0.0007,0.3333,2.7911,Normal
"{root vegetables, sugar}",{rolls/buns},0.0004,0.3333,2.7911,Normal
"{other vegetables, pastry, whole milk}",{rolls/buns},0.0004,0.3333,2.7911,Normal
{potato products},{other vegetables},0.0004,0.3333,2.3438,Normal
"{berries, butter}",{other vegetables},0.0004,0.3333,2.3438,Normal
"{berries, whipped/sour cream}",{other vegetables},0.0004,0.3333,2.3438,Normal
"{beverages, canned beer}",{other vegetables},0.0004,0.3333,2.3438,Normal
"{beverages, curd}",{other vegetables},0.0004,0.3333,2.3438,Normal
"{bottled water, margarine}",{other vegetables},0.0004,0.3333,2.3438,Normal
"{bottled water, sugar}",{other vegetables},0.0004,0.3333,2.3438,Normal
"{citrus fruit, hamburger meat}",{other vegetables},0.0004,0.3333,2.3438,Normal
"{oil, pork}",{other vegetables},0.0006,0.3333,2.3438,Normal
"{oil, rolls/buns}",{other vegetables},0.0006,0.3333,2.3438,Normal
"{rolls/buns, white bread, whole milk}",{other vegetables},0.0004,0.3333,2.3438,Normal
{brandy},{whole milk},0.001,0.3333,1.7131,Normal
{chocolate marshmallow},{whole milk},0.001,0.3333,1.7131,Normal
{jam},{whole milk},0.0007,0.3333,1.7131,Normal
"{beef, curd}",{whole milk},0.0006,0.3333,1.7131,Normal
"{beef, fruit/vegetable juice}",{whole milk},0.0004,0.3333,1.7131,Normal
"{beef, pip fruit}",{whole milk},0.0006,0.3333,1.7131,Normal
"{bottled water, margarine}",{whole milk},0.0004,0.3333,1.7131,Normal
"{brown bread, root vegetables}",{whole milk},0.0006,0.3333,1.7131,Normal
"{brown bread, shopping bags}",{whole milk},0.0006,0.3333,1.7131,Normal
"{butter milk, other vegetables}",{whole milk},0.0006,0.3333,1.7131,Normal
"{butter milk, sausage}",{whole milk},0.0006,0.3333,1.7131,Normal
"{canned beer, onions}",{whole milk},0.0004,0.3333,1.7131,Normal
"{citrus fruit, ham}",{whole milk},0.0006,0.3333,1.7131,Normal
"{citrus fruit, salty snack}",{whole milk},0.0004,0.3333,1.7131,Normal
"{coffee, pip fruit}",{whole milk},0.0006,0.3333,1.7131,Normal
"{frankfurter, sugar}",{whole milk},0.0004,0.3333,1.7131,Normal
"{newspapers, shopping bags}",{whole milk},0.0004,0.3333,1.7131,Normal
"{oil, pork}",{whole milk},0.0006,0.3333,1.7131,Normal
"{rolls/buns, sliced cheese}",{whole milk},0.0004,0.3333,1.7131,Normal
"{salty snack, yogurt}",{whole milk},0.0006,0.3333,1.7131,Normal
"{pastry, soda}",{whole milk},0.0019,0.325,1.6703,Normal
{sweet spreads},{tropical fruit},0.0016,0.3235,3.4884,Normal
"{waffles, whole milk}",{other vegetables},0.0009,0.3158,2.2205,Normal
"{rolls/buns, sausage, whole milk}",{yogurt},0.0007,0.3125,3.2877,Normal
"{other vegetables, waffles}",{sausage},0.0007,0.3125,3.0133,Normal
"{bottled beer, domestic eggs}",{rolls/buns},0.0007,0.3125,2.6166,Normal
"{margarine, pork}",{other vegetables},0.0007,0.3125,2.1973,Normal
"{bottled beer, brown bread}",{whole milk},0.0007,0.3125,1.6061,Normal
"{bottled water, curd}",{whole milk},0.0007,0.3125,1.6061,Normal
"{butter milk, rolls/buns}",{whole milk},0.0007,0.3125,1.6061,Normal
"{canned beer, chicken}",{whole milk},0.0007,0.3125,1.6061,Normal
"{chocolate, other vegetables}",{whole milk},0.0007,0.3125,1.6061,Normal
"{dessert, sausage}",{whole milk},0.0007,0.3125,1.6061,Normal
"{domestic eggs, frankfurter}",{whole milk},0.0007,0.3125,1.6061,Normal
"{dessert, soda}",{shopping bags},0.0006,0.3077,7.5916,Normal
"{chewing gum, yogurt}",{pastry},0.0006,0.3077,5.7968,Normal
"{other vegetables, specialty chocolate}",{citrus fruit},0.0006,0.3077,4.0711,Normal
"{packaged fruit/vegetables, rolls/buns}",{root vegetables},0.0006,0.3077,3.769,Normal
"{dessert, soda}",{yogurt},0.0006,0.3077,3.2371,Normal
{dental care},{soda},0.0006,0.3077,3.065,Normal
"{dessert, yogurt}",{soda},0.0006,0.3077,3.065,Normal
"{chewing gum, yogurt}",{sausage},0.0006,0.3077,2.9669,Normal
"{pastry, soda, whole milk}",{sausage},0.0006,0.3077,2.9669,Normal
"{bottled water, coffee}",{other vegetables},0.0006,0.3077,2.1635,Normal
"{herbs, yogurt}",{other vegetables},0.0006,0.3077,2.1635,Normal
"{bottled water, coffee}",{whole milk},0.0006,0.3077,1.5813,Normal
"{chewing gum, yogurt}",{whole milk},0.0006,0.3077,1.5813,Normal
"{dessert, soda}",{whole milk},0.0006,0.3077,1.5813,Normal
"{fruit/vegetable juice, pastry}",{whole milk},0.0006,0.3077,1.5813,Normal
"{soda, sugar}",{whole milk},0.0006,0.3077,1.5813,Normal
"{sugar, whole milk}",{other vegetables},0.001,0.3043,2.14,Normal
{canned vegetables},{whole milk},0.0014,0.303,1.5574,Normal
"{beef, white bread}",{curd},0.0004,0.3,7.7608,Normal
"{curd, white bread}",{beef},0.0004,0.3,6.2837,Normal
"{UHT-milk, frankfurter}",{bottled beer},0.0004,0.3,5.7615,Normal
"{candy, rolls/buns}",{bottled beer},0.0004,0.3,5.7615,Normal
"{chewing gum, sausage}",{pastry},0.0004,0.3,5.6519,Normal
"{sausage, soda, yogurt}",{pork},0.0004,0.3,5.0361,Normal
"{soda, specialty bar}",{bottled water},0.0004,0.3,4.9758,Normal
{cookware},{canned beer},0.0004,0.3,4.7595,Normal
"{bottled beer, curd}",{canned beer},0.0004,0.3,4.7595,Normal
"{curd, white bread}",{canned beer},0.0004,0.3,4.7595,Normal
"{salty snack, soda}",{canned beer},0.0004,0.3,4.7595,Normal
"{citrus fruit, whole milk, yogurt}",{canned beer},0.0004,0.3,4.7595,Normal
"{hard cheese, sausage}",{pip fruit},0.0004,0.3,4.695,Normal
"{brown bread, frozen vegetables}",{frankfurter},0.0004,0.3,4.2708,Normal
"{curd, pastry}",{citrus fruit},0.0004,0.3,3.9693,Normal
"{bottled beer, waffles}",{root vegetables},0.0004,0.3,3.6747,Normal
"{frankfurter, hamburger meat}",{root vegetables},0.0004,0.3,3.6747,Normal
"{bottled beer, waffles}",{tropical fruit},0.0004,0.3,3.2347,Normal
"{chicken, waffles}",{tropical fruit},0.0004,0.3,3.2347,Normal
"{specialty chocolate, yogurt}",{tropical fruit},0.0004,0.3,3.2347,Normal
"{citrus fruit, whole milk, yogurt}",{tropical fruit},0.0004,0.3,3.2347,Normal
"{citrus fruit, pork}",{yogurt},0.0009,0.3,3.1561,Normal
"{onions, sausage}",{yogurt},0.0004,0.3,3.1561,Normal
"{pet care, whole milk}",{yogurt},0.0004,0.3,3.1561,Normal
"{butter, cream cheese }",{soda},0.0004,0.3,2.9884,Normal
"{chewing gum, sausage}",{soda},0.0004,0.3,2.9884,Normal
"{frankfurter, hamburger meat}",{soda},0.0004,0.3,2.9884,Normal
{prosecco},{sausage},0.0004,0.3,2.8928,Normal
"{bottled beer, waffles}",{sausage},0.0004,0.3,2.8928,Normal
"{brown bread, frozen vegetables}",{sausage},0.0004,0.3,2.8928,Normal
"{butter, whipped/sour cream}",{sausage},0.0004,0.3,2.8928,Normal
"{chicken, domestic eggs}",{sausage},0.0004,0.3,2.8928,Normal
"{curd, whipped/sour cream}",{sausage},0.0004,0.3,2.8928,Normal
"{curd, white bread}",{sausage},0.0004,0.3,2.8928,Normal
"{domestic eggs, fruit/vegetable juice}",{sausage},0.0004,0.3,2.8928,Normal
"{sliced cheese, yogurt}",{sausage},0.0004,0.3,2.8928,Normal
"{soda, specialty bar}",{sausage},0.0004,0.3,2.8928,Normal
"{bottled beer, waffles}",{rolls/buns},0.0004,0.3,2.512,Normal
"{curd, white bread}",{rolls/buns},0.0004,0.3,2.512,Normal
"{frozen meals, tropical fruit}",{rolls/buns},0.0004,0.3,2.512,Normal
"{hard cheese, sausage}",{rolls/buns},0.0004,0.3,2.512,Normal
"{white bread, whole milk}",{rolls/buns},0.0013,0.3,2.512,Normal
"{bottled beer, waffles}",{other vegetables},0.0004,0.3,2.1094,Normal
"{chicken, domestic eggs}",{other vegetables},0.0004,0.3,2.1094,Normal
"{chicken, margarine}",{other vegetables},0.0004,0.3,2.1094,Normal
"{oil, sausage}",{other vegetables},0.0004,0.3,2.1094,Normal
"{pet care, whole milk}",{other vegetables},0.0004,0.3,2.1094,Normal
"{specialty bar, yogurt}",{other vegetables},0.0004,0.3,2.1094,Normal
{cookware},{whole milk},0.0004,0.3,1.5418,Normal
"{UHT-milk, pip fruit}",{whole milk},0.0004,0.3,1.5418,Normal
"{beef, white bread}",{whole milk},0.0004,0.3,1.5418,Normal
"{bottled beer, frozen vegetables}",{whole milk},0.0004,0.3,1.5418,Normal
"{citrus fruit, newspapers}",{whole milk},0.0004,0.3,1.5418,Normal
"{curd, rolls/buns}",{whole milk},0.0013,0.3,1.5418,Normal
"{curd, white bread}",{whole milk},0.0004,0.3,1.5418,Normal
"{frankfurter, white bread}",{whole milk},0.0004,0.3,1.5418,Normal
"{newspapers, pastry}",{whole milk},0.0009,0.3,1.5418,Normal
"{oil, sausage}",{whole milk},0.0004,0.3,1.5418,Normal
"{other vegetables, semi-finished bread}",{whole milk},0.0004,0.3,1.5418,Normal
"{soda, specialty bar}",{whole milk},0.0004,0.3,1.5418,Normal
"{specialty chocolate, yogurt}",{whole milk},0.0004,0.3,1.5418,Normal
"{other vegetables, sausage, soda}",{whole milk},0.0004,0.3,1.5418,Normal
"{rolls/buns, sausage, soda}",{whole milk},0.0004,0.3,1.5418,Normal
"{sausage, shopping bags}",{other vegetables},0.0012,0.2963,2.0834,Normal
"{canned beer, frozen vegetables}",{brown bread},0.0007,0.2941,8.4611,Normal
"{canned beer, frozen vegetables}",{sausage},0.0007,0.2941,2.836,Normal
"{newspapers, soda}",{sausage},0.0007,0.2941,2.836,Normal
"{newspapers, soda}",{other vegetables},0.0007,0.2941,2.0681,Normal
"{sausage, yogurt}",{whole milk},0.0032,0.2933,1.5075,Normal
"{whipped/sour cream, yogurt}",{rolls/buns},0.001,0.2917,2.4422,Normal
"{newspapers, root vegetables}",{whole milk},0.001,0.2917,1.499,Normal
"{newspapers, yogurt}",{whole milk},0.001,0.2917,1.499,Normal
"{other vegetables, white bread}",{whole milk},0.001,0.2917,1.499,Normal
"{citrus fruit, curd}",{specialty chocolate},0.0006,0.2857,17.5297,Normal
"{onions, yogurt}",{whipped/sour cream},0.0006,0.2857,6.7838,Normal
"{chicken, pastry}",{pip fruit},0.0006,0.2857,4.4715,Normal
"{cream cheese , frankfurter}",{root vegetables},0.0006,0.2857,3.4997,Normal
"{onions, yogurt}",{root vegetables},0.0006,0.2857,3.4997,Normal
"{onions, root vegetables}",{tropical fruit},0.0006,0.2857,3.0806,Normal
"{onions, root vegetables}",{yogurt},0.0006,0.2857,3.0059,Normal
"{other vegetables, rolls/buns, sausage}",{soda},0.0006,0.2857,2.8461,Normal
{meat spreads},{sausage},0.0006,0.2857,2.755,Normal
"{brown bread, canned beer}",{sausage},0.0009,0.2857,2.755,Normal
"{butter milk, yogurt}",{sausage},0.0006,0.2857,2.755,Normal
"{curd, yogurt}",{sausage},0.0009,0.2857,2.755,Normal
"{soda, whole milk, yogurt}",{sausage},0.0006,0.2857,2.755,Normal
{softener},{rolls/buns},0.0006,0.2857,2.3923,Normal
"{other vegetables, sausage, whole milk}",{rolls/buns},0.0006,0.2857,2.3923,Normal
{softener},{other vegetables},0.0006,0.2857,2.009,Normal
"{cream cheese , frankfurter}",{other vegetables},0.0006,0.2857,2.009,Normal
"{fruit/vegetable juice, soda}",{other vegetables},0.0006,0.2857,2.009,Normal
"{bottled beer, canned beer}",{whole milk},0.0009,0.2857,1.4684,Normal
"{chicken, curd}",{whole milk},0.0006,0.2857,1.4684,Normal
"{fruit/vegetable juice, soda}",{whole milk},0.0006,0.2857,1.4684,Normal
"{onions, root vegetables}",{whole milk},0.0006,0.2857,1.4684,Normal
"{soft cheese, yogurt}",{whole milk},0.0006,0.2857,1.4684,Normal
"{other vegetables, rolls/buns, sausage}",{whole milk},0.0006,0.2857,1.4684,Normal
"{bottled water, domestic eggs}",{rolls/buns},0.0007,0.2778,2.3259,Normal
"{butter milk, whole milk}",{rolls/buns},0.0007,0.2778,2.3259,Normal
"{citrus fruit, frozen vegetables}",{other vegetables},0.0007,0.2778,1.9532,Normal
"{cream cheese , root vegetables}",{other vegetables},0.0007,0.2778,1.9532,Normal
"{rolls/buns, white bread}",{other vegetables},0.0007,0.2778,1.9532,Normal
"{sausage, white bread}",{other vegetables},0.0007,0.2778,1.9532,Normal
"{beverages, soda}",{whole milk},0.0007,0.2778,1.4276,Normal
"{bottled water, domestic eggs}",{whole milk},0.0007,0.2778,1.4276,Normal
"{brown bread, citrus fruit}",{whole milk},0.0007,0.2778,1.4276,Normal
"{chicken, citrus fruit}",{whole milk},0.0007,0.2778,1.4276,Normal
"{coffee, pastry}",{whole milk},0.0007,0.2778,1.4276,Normal
"{onions, other vegetables}",{whole milk},0.0007,0.2778,1.4276,Normal
"{onions, rolls/buns}",{whole milk},0.0007,0.2778,1.4276,Normal
"{pork, shopping bags}",{whole milk},0.0007,0.2778,1.4276,Normal
{finished products},{whole milk},0.0019,0.2766,1.4215,Normal
"{tropical fruit, whole milk, yogurt}",{onions},0.0004,0.2727,10.8668,Normal
"{other vegetables, tropical fruit, whole milk}",{curd},0.0004,0.2727,7.0553,Normal
"{sliced cheese, whole milk}",{shopping bags},0.0004,0.2727,6.7289,Normal
"{soda, white wine}",{shopping bags},0.0004,0.2727,6.7289,Normal
"{fruit/vegetable juice, pork}",{beef},0.0004,0.2727,5.7124,Normal
"{soda, white wine}",{beef},0.0004,0.2727,5.7124,Normal
"{chicken, frankfurter}",{bottled beer},0.0004,0.2727,5.2377,Normal
"{rolls/buns, waffles}",{bottled beer},0.0004,0.2727,5.2377,Normal
"{sausage, waffles}",{bottled beer},0.0004,0.2727,5.2377,Normal
"{butter, coffee}",{pastry},0.0004,0.2727,5.1381,Normal
"{frankfurter, pork}",{pastry},0.0004,0.2727,5.1381,Normal
"{bottled water, soda, whole milk}",{pastry},0.0004,0.2727,5.1381,Normal
"{herbs, other vegetables}",{pork},0.0004,0.2727,4.5783,Normal
"{brown bread, sausage}",{canned beer},0.0009,0.2727,4.3268,Normal
"{cat food, whole milk}",{canned beer},0.0004,0.2727,4.3268,Normal
"{tropical fruit, whole milk, yogurt}",{canned beer},0.0004,0.2727,4.3268,Normal
"{other vegetables, tropical fruit, whole milk}",{citrus fruit},0.0004,0.2727,3.6084,Normal
"{tropical fruit, whole milk, yogurt}",{citrus fruit},0.0004,0.2727,3.6084,Normal
"{cream cheese , yogurt}",{root vegetables},0.0004,0.2727,3.3407,Normal
"{oil, yogurt}",{root vegetables},0.0004,0.2727,3.3407,Normal
"{rolls/buns, waffles}",{root vegetables},0.0004,0.2727,3.3407,Normal
"{bottled water, whipped/sour cream}",{tropical fruit},0.0004,0.2727,2.9406,Normal
"{hygiene articles, rolls/buns}",{tropical fruit},0.0004,0.2727,2.9406,Normal
"{long life bakery product, other vegetables}",{tropical fruit},0.0004,0.2727,2.9406,Normal
"{soda, white wine}",{yogurt},0.0004,0.2727,2.8692,Normal
"{hamburger meat, pork}",{soda},0.0004,0.2727,2.7167,Normal
"{margarine, pip fruit}",{soda},0.0004,0.2727,2.7167,Normal
"{chewing gum, pastry}",{sausage},0.0004,0.2727,2.6298,Normal
"{cream cheese , yogurt}",{sausage},0.0004,0.2727,2.6298,Normal
"{detergent, yogurt}",{sausage},0.0004,0.2727,2.6298,Normal
"{hard cheese, pip fruit}",{sausage},0.0004,0.2727,2.6298,Normal
"{pastry, sliced cheese}",{sausage},0.0004,0.2727,2.6298,Normal
"{rolls/buns, waffles}",{sausage},0.0004,0.2727,2.6298,Normal
"{sliced cheese, whole milk}",{sausage},0.0004,0.2727,2.6298,Normal
"{bottled water, soda, whole milk}",{sausage},0.0004,0.2727,2.6298,Normal
"{frankfurter, other vegetables, whole milk}",{sausage},0.0004,0.2727,2.6298,Normal
"{pastry, rolls/buns, whole milk}",{sausage},0.0004,0.2727,2.6298,Normal
"{hard cheese, pip fruit}",{rolls/buns},0.0004,0.2727,2.2836,Normal
"{salty snack, tropical fruit}",{rolls/buns},0.0004,0.2727,2.2836,Normal
"{sausage, waffles}",{rolls/buns},0.0004,0.2727,2.2836,Normal
"{sliced cheese, whole milk}",{rolls/buns},0.0004,0.2727,2.2836,Normal
"{pastry, sausage, whole milk}",{rolls/buns},0.0004,0.2727,2.2836,Normal
"{chicken, frankfurter}",{other vegetables},0.0004,0.2727,1.9177,Normal
"{citrus fruit, pip fruit}",{other vegetables},0.0009,0.2727,1.9177,Normal
"{frankfurter, sausage}",{other vegetables},0.0009,0.2727,1.9177,Normal
"{meat, pip fruit}",{other vegetables},0.0004,0.2727,1.9177,Normal
"{meat, tropical fruit}",{other vegetables},0.0004,0.2727,1.9177,Normal
"{pastry, rolls/buns, whole milk}",{other vegetables},0.0004,0.2727,1.9177,Normal
{vinegar},{whole milk},0.0009,0.2727,1.4016,Normal
"{beef, canned beer}",{whole milk},0.0004,0.2727,1.4016,Normal
"{butter, pip fruit}",{whole milk},0.0004,0.2727,1.4016,Normal
"{canned beer, citrus fruit}",{whole milk},0.0009,0.2727,1.4016,Normal
"{chicken, frankfurter}",{whole milk},0.0004,0.2727,1.4016,Normal
"{citrus fruit, specialty bar}",{whole milk},0.0004,0.2727,1.4016,Normal
"{curd, margarine}",{whole milk},0.0004,0.2727,1.4016,Normal
"{dessert, pork}",{whole milk},0.0004,0.2727,1.4016,Normal
"{domestic eggs, other vegetables}",{whole milk},0.0013,0.2727,1.4016,Normal
"{grapes, root vegetables}",{whole milk},0.0004,0.2727,1.4016,Normal
"{hamburger meat, pork}",{whole milk},0.0004,0.2727,1.4016,Normal
"{hygiene articles, sausage}",{whole milk},0.0004,0.2727,1.4016,Normal
"{rolls/buns, whipped/sour cream}",{yogurt},0.001,0.2692,2.8324,Normal
"{shopping bags, yogurt}",{whole milk},0.001,0.2692,1.3837,Normal
